"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","neg_log10_padj"
"ENSG00000253051",5.795755,0.083646,0.304072,0.433121,0.675427,"NS",0.170422
"ENSG00000147065",10294.578475,0.05713,0.076006,0.433337,0.675606,"NS",0.170307
"ENSG00000232706",17.527996,0.114069,0.282389,0.433344,0.675606,"NS",0.170307
"ENSG00000181458",1046.539048,0.093576,0.136003,0.433689,0.676085,"NS",0.169999
"ENSG00000127399",6.755095,-0.088278,0.30204,0.433794,0.676132,"NS",0.169969
"ENSG00000245711",6.164628,-0.088609,0.302697,0.433772,0.676132,"NS",0.169969
"ENSG00000101266",1800.713235,-0.065076,0.07866,0.433995,0.676294,"NS",0.169865
"ENSG00000120539",206.041936,0.099383,0.143425,0.434023,0.676294,"NS",0.169865
"ENSG00000143653",897.006768,-0.068514,0.091639,0.434088,0.676294,"NS",0.169865
"ENSG00000143756",894.765956,0.072232,0.09772,0.434198,0.676294,"NS",0.169865
"ENSG00000177464",23.843256,-0.124058,0.260496,0.433959,0.676294,"NS",0.169865
"ENSG00000184384",1061.005705,0.07547,0.102577,0.434131,0.676294,"NS",0.169865
"ENSG00000188004",19.963599,-0.122193,0.269581,0.434194,0.676294,"NS",0.169865
"ENSG00000196993",38.908031,-0.126129,0.232415,0.43405,0.676294,"NS",0.169865
"ENSG00000250321",6.098917,-0.087364,0.302889,0.434381,0.676521,"NS",0.169719
"ENSG00000234327",14.730341,0.115251,0.281345,0.434683,0.676827,"NS",0.169523
"ENSG00000247708",29.798367,-0.126152,0.243869,0.43469,0.676827,"NS",0.169523
"ENSG00000258643",6.471593,0.088648,0.302359,0.434669,0.676827,"NS",0.169523
"ENSG00000230795",45.958974,-0.12742,0.235966,0.434753,0.676867,"NS",0.169497
"ENSG00000166471",463.077032,0.087554,0.120459,0.434879,0.677003,"NS",0.169409
"ENSG00000228782",84.601761,-0.115384,0.181172,0.435227,0.677488,"NS",0.169098
"ENSG00000234038",5.121666,-0.079395,0.305213,0.435349,0.677619,"NS",0.169015
"ENSG00000106803",819.078566,0.082958,0.114671,0.435694,0.678097,"NS",0.168708
"ENSG00000125505",1369.153981,-0.062577,0.084134,0.435804,0.67821,"NS",0.168636
"ENSG00000100372",235.35001,0.101464,0.148169,0.43589,0.678249,"NS",0.168611
"ENSG00000105289",5.193975,-0.082707,0.304244,0.435935,0.678249,"NS",0.168611
"ENSG00000142252",70.618516,0.121158,0.200536,0.435942,0.678249,"NS",0.168611
"ENSG00000114354",2071.433389,0.055323,0.077516,0.436036,0.678337,"NS",0.168554
"ENSG00000131652",191.502739,-0.097233,0.139949,0.436118,0.678405,"NS",0.168511
"ENSG00000117069",13.230729,-0.109995,0.28674,0.436192,0.678451,"NS",0.168481
"ENSG00000255229",4.713686,-0.073725,0.30606,0.436222,0.678451,"NS",0.168481
"ENSG00000240849",348.132925,0.086497,0.117404,0.436312,0.678531,"NS",0.16843
"ENSG00000108384",156.868941,-0.100889,0.148411,0.43635,0.678532,"NS",0.16843
"ENSG00000175426",15.077744,0.115333,0.281365,0.436416,0.678555,"NS",0.168415
"ENSG00000212232",10.000153,0.099419,0.295937,0.43644,0.678555,"NS",0.168415
"ENSG00000108587",693.563949,-0.074515,0.096557,0.43654,0.67857,"NS",0.168405
"ENSG00000238018",27.699155,-0.124133,0.254142,0.436562,0.67857,"NS",0.168405
"ENSG00000264278",22.312343,-0.115482,0.275272,0.436507,0.67857,"NS",0.168405
"ENSG00000059769",272.605991,0.093309,0.132417,0.436853,0.678897,"NS",0.168196
"ENSG00000089195",179.256227,0.098369,0.14342,0.436815,0.678897,"NS",0.168196
"ENSG00000196268",116.52341,-0.111869,0.171818,0.436923,0.678897,"NS",0.168196
"ENSG00000235878",41.507149,-0.124005,0.244546,0.436916,0.678897,"NS",0.168196
"ENSG00000108651",567.961427,0.074574,0.101522,0.437054,0.679042,"NS",0.168103
"ENSG00000224971",20.951574,-0.121068,0.264996,0.437164,0.679154,"NS",0.168031
"ENSG00000177239",2100.937435,-0.060176,0.080473,0.437336,0.679333,"NS",0.167917
"ENSG00000187240",1854.045558,0.063051,0.084521,0.437355,0.679333,"NS",0.167917
"ENSG00000121898",2717.183007,-0.076549,0.109431,0.437444,0.679413,"NS",0.167866
"ENSG00000260806",5.622502,-0.081037,0.304156,0.437828,0.679952,"NS",0.167522
"ENSG00000150527",9.4949,0.099157,0.295739,0.438102,0.680318,"NS",0.167288
"ENSG00000048392",1406.628735,-0.06485,0.08715,0.438458,0.680444,"NS",0.167208
"ENSG00000110455",427.176659,-0.078802,0.108793,0.438445,0.680444,"NS",0.167208
"ENSG00000153015",457.944574,-0.080944,0.111267,0.438547,0.680444,"NS",0.167208
"ENSG00000169570",66.295012,-0.122083,0.21527,0.43841,0.680444,"NS",0.167208
"ENSG00000182378",151.23367,-0.104826,0.156863,0.438499,0.680444,"NS",0.167208
"ENSG00000214711",8.830968,-0.098702,0.29619,0.438367,0.680444,"NS",0.167208
"ENSG00000231064",21.139217,-0.117642,0.27144,0.43856,0.680444,"NS",0.167208
"ENSG00000239797",463.078209,0.084207,0.117234,0.438302,0.680444,"NS",0.167208
"ENSG00000254837",48.22168,-0.123739,0.223382,0.438498,0.680444,"NS",0.167208
"ENSG00000261159",5.033,-0.077242,0.305214,0.438502,0.680444,"NS",0.167208
"ENSG00000198393",118.115546,0.108634,0.164626,0.438612,0.680466,"NS",0.167194
"ENSG00000103343",145.11336,-0.106016,0.159846,0.438847,0.680772,"NS",0.166998
"ENSG00000160221",1052.722984,0.066163,0.088947,0.438905,0.68079,"NS",0.166987
"ENSG00000233328",50.077258,0.124016,0.221313,0.438934,0.68079,"NS",0.166987
"ENSG00000230397",44.233293,-0.123897,0.220657,0.439055,0.680919,"NS",0.166905
"ENSG00000064545",303.515574,0.089172,0.128454,0.43916,0.68099,"NS",0.166859
"ENSG00000175267",7.335439,-0.090966,0.300237,0.439177,0.68099,"NS",0.166859
"ENSG00000130559",543.946344,-0.08598,0.122558,0.439231,0.681015,"NS",0.166843
"ENSG00000088340",140.330269,0.116617,0.190359,0.43927,0.681018,"NS",0.166841
"ENSG00000267519",124.579756,0.105168,0.15698,0.439517,0.681342,"NS",0.166635
"ENSG00000011451",1524.237331,0.067055,0.092727,0.439873,0.681483,"NS",0.166545
"ENSG00000102763",610.844777,-0.075922,0.105292,0.43972,0.681483,"NS",0.166545
"ENSG00000204642",35.377536,-0.124601,0.238784,0.439861,0.681483,"NS",0.166545
"ENSG00000206195",246.884597,-0.099169,0.145098,0.439848,0.681483,"NS",0.166545
"ENSG00000230224",8.68687,-0.101499,0.294966,0.439761,0.681483,"NS",0.166545
"ENSG00000232821",8.808485,0.093169,0.29783,0.439727,0.681483,"NS",0.166545
"ENSG00000254352",5.067732,0.079539,0.304907,0.439741,0.681483,"NS",0.166545
"ENSG00000145723",75.846977,-0.120298,0.194373,0.439936,0.681523,"NS",0.166519
"ENSG00000106526",7.202471,-0.08495,0.301645,0.440035,0.68155,"NS",0.166502
"ENSG00000122126",1269.17786,0.061338,0.082402,0.440075,0.68155,"NS",0.166502
"ENSG00000145416",46.123324,-0.123412,0.224191,0.440018,0.68155,"NS",0.166502
"ENSG00000213514",55.493607,-0.122853,0.210226,0.440105,0.68155,"NS",0.166502
"ENSG00000229320",49.278256,0.122558,0.213572,0.440241,0.681685,"NS",0.166416
"ENSG00000253341",175.416785,0.106546,0.161321,0.440304,0.681685,"NS",0.166416
"ENSG00000257727",24.482143,0.122508,0.258143,0.440306,0.681685,"NS",0.166416
"ENSG00000161955",39.148396,0.124769,0.240835,0.440531,0.68192,"NS",0.166266
"ENSG00000179958",104.741554,0.110621,0.171115,0.440533,0.68192,"NS",0.166266
"ENSG00000229117",18955.174599,-0.060245,0.082555,0.440677,0.682085,"NS",0.166161
"ENSG00000100084",155.701496,0.102466,0.151743,0.440839,0.68214,"NS",0.166126
"ENSG00000121316",37.844208,-0.123708,0.231262,0.440864,0.68214,"NS",0.166126
"ENSG00000139218",1796.699602,0.068209,0.091438,0.440825,0.68214,"NS",0.166126
"ENSG00000239906",6.582603,-0.071258,0.304933,0.440779,0.68214,"NS",0.166126
"ENSG00000241732",58.314615,-0.122338,0.217625,0.440977,0.682256,"NS",0.166052
"ENSG00000162779",4.893543,0.064776,0.308247,0.441256,0.682629,"NS",0.165815
"ENSG00000122643",250.296487,0.09051,0.129111,0.441485,0.682925,"NS",0.165627
"ENSG00000087237",7.352959,-0.092998,0.299063,0.441576,0.682982,"NS",0.165591
"ENSG00000127540",206.503676,0.096419,0.141543,0.441625,0.682982,"NS",0.165591
"ENSG00000260490",5.279701,0.081727,0.304197,0.441635,0.682982,"NS",0.165591
"ENSG00000108590",58.613541,0.121944,0.206092,0.442069,0.6833,"NS",0.165388
"ENSG00000176732",12.043391,-0.106515,0.288553,0.441947,0.6833,"NS",0.165388
"ENSG00000205565",7.008383,-0.086882,0.301744,0.442026,0.6833,"NS",0.165388
"ENSG00000239405",5.492991,-0.081502,0.30452,0.441897,0.6833,"NS",0.165388
"ENSG00000250658",6.349362,-0.066006,0.308067,0.442031,0.6833,"NS",0.165388
"ENSG00000268942",29.436955,-0.121613,0.256239,0.442067,0.6833,"NS",0.165388
"ENSG00000232648",7.127243,0.090188,0.300504,0.442107,0.683301,"NS",0.165388
"ENSG00000224594",23.349127,-0.120283,0.262869,0.442307,0.683469,"NS",0.165281
"ENSG00000236570",12.211517,0.10709,0.289299,0.442329,0.683469,"NS",0.165281
"ENSG00000270804",11.226057,-0.105253,0.290536,0.442281,0.683469,"NS",0.165281
"ENSG00000054654",1673.875721,0.106308,0.164458,0.442528,0.683662,"NS",0.165159
"ENSG00000155367",9.260216,0.101242,0.293981,0.44253,0.683662,"NS",0.165159
"ENSG00000244005",226.534516,0.091926,0.13217,0.442627,0.683752,"NS",0.165101
"ENSG00000215237",6.241866,-0.07751,0.303815,0.442685,0.683785,"NS",0.165081
"ENSG00000180867",1362.613384,-0.074687,0.103099,0.442757,0.683837,"NS",0.165047
"ENSG00000117016",67.289905,0.119861,0.202669,0.442844,0.683913,"NS",0.164999
"ENSG00000166851",40.514974,-0.123056,0.232762,0.44299,0.68408,"NS",0.164893
"ENSG00000109452",250.474466,0.095632,0.146882,0.44311,0.684207,"NS",0.164813
"ENSG00000100228",161.89542,-0.104775,0.167385,0.44318,0.684256,"NS",0.164781
"ENSG00000132819",133.105502,-0.103757,0.157532,0.443502,0.684304,"NS",0.164751
"ENSG00000140939",265.02636,-0.090326,0.13021,0.443613,0.684304,"NS",0.164751
"ENSG00000146463",1510.095972,-0.064353,0.088429,0.443575,0.684304,"NS",0.164751
"ENSG00000146856",38.168584,-0.123522,0.232183,0.443639,0.684304,"NS",0.164751
"ENSG00000149474",270.374641,-0.091778,0.131836,0.443349,0.684304,"NS",0.164751
"ENSG00000167077",6.903027,-0.08104,0.302867,0.443647,0.684304,"NS",0.164751
"ENSG00000169189",615.408651,0.07023,0.096895,0.443628,0.684304,"NS",0.164751
"ENSG00000228409",62.018992,0.120454,0.204852,0.443298,0.684304,"NS",0.164751
"ENSG00000229083",6.452259,0.086473,0.302211,0.44358,0.684304,"NS",0.164751
"ENSG00000235272",106.199305,0.107796,0.165738,0.443343,0.684304,"NS",0.164751
"ENSG00000249846",7.25339,-0.088826,0.300199,0.443376,0.684304,"NS",0.164751
"ENSG00000250305",427.513499,-0.087709,0.129467,0.443667,0.684304,"NS",0.164751
"ENSG00000092531",705.957429,0.071451,0.098292,0.443734,0.684349,"NS",0.164722
"ENSG00000128011",8.405934,-0.098585,0.295456,0.443875,0.684391,"NS",0.164696
"ENSG00000189042",112.090384,-0.108575,0.169209,0.443857,0.684391,"NS",0.164696
"ENSG00000205485",41.179642,-0.12309,0.23141,0.443828,0.684391,"NS",0.164696
"ENSG00000072422",768.083579,0.072578,0.100341,0.443929,0.684407,"NS",0.164685
"ENSG00000124787",65.023007,-0.119355,0.203837,0.444024,0.684407,"NS",0.164685
"ENSG00000134014",561.920261,0.076573,0.106908,0.444097,0.684407,"NS",0.164685
"ENSG00000134504",256.591958,0.104245,0.158795,0.444012,0.684407,"NS",0.164685
"ENSG00000135643",12.257989,0.110368,0.285449,0.44411,0.684407,"NS",0.164685
"ENSG00000205236",7.917697,-0.095303,0.297829,0.444113,0.684407,"NS",0.164685
"ENSG00000103197",2087.915864,-0.069662,0.089646,0.444186,0.684462,"NS",0.164651
"ENSG00000237669",6.342984,-0.086288,0.301808,0.444248,0.684497,"NS",0.164628
"ENSG00000197465",42.471435,0.123031,0.223751,0.444298,0.684516,"NS",0.164616
"ENSG00000175575",287.899603,-0.08697,0.124036,0.444374,0.684575,"NS",0.164579
"ENSG00000141012",633.817953,0.07522,0.103541,0.444495,0.684703,"NS",0.164498
"ENSG00000114956",332.39206,0.083941,0.12065,0.444658,0.684837,"NS",0.164413
"ENSG00000130175",4999.46741,0.057302,0.078323,0.444627,0.684837,"NS",0.164413
"ENSG00000197409",5.618509,-0.082833,0.303195,0.444717,0.68487,"NS",0.164392
"ENSG00000013288",3145.62681,0.066828,0.094819,0.444783,0.684912,"NS",0.164365
"ENSG00000173120",2418.374681,-0.061178,0.083295,0.444857,0.684968,"NS",0.16433
"ENSG00000128283",1595.520355,0.065054,0.089206,0.444938,0.685004,"NS",0.164307
"ENSG00000224546",872.218921,-0.065417,0.090583,0.444956,0.685004,"NS",0.164307
"ENSG00000260257",9.555915,0.092889,0.297271,0.445007,0.685023,"NS",0.164295
"ENSG00000271936",5.359979,-0.075878,0.304331,0.445065,0.685055,"NS",0.164275
"ENSG00000211460",1059.571142,0.075573,0.105106,0.445232,0.685194,"NS",0.164186
"ENSG00000225554",25.93081,-0.117604,0.271147,0.445228,0.685194,"NS",0.164186
"ENSG00000272579",34.109701,0.122976,0.243381,0.445389,0.685378,"NS",0.16407
"ENSG00000242950",9.056588,-0.087256,0.29923,0.445432,0.685385,"NS",0.164065
"ENSG00000233961",121.690194,0.107795,0.162689,0.445498,0.685429,"NS",0.164038
"ENSG00000260128",28.580393,0.122122,0.255463,0.445617,0.685553,"NS",0.163959
"ENSG00000227233",6.038009,-0.077559,0.303393,0.445689,0.685605,"NS",0.163926
"ENSG00000256050",13.880598,-0.103788,0.288022,0.445773,0.685676,"NS",0.163881
"ENSG00000231369",13.785097,0.106791,0.285717,0.445834,0.685711,"NS",0.163859
"ENSG00000197506",9.554162,-0.091164,0.298025,0.445944,0.685822,"NS",0.163788
"ENSG00000136247",466.23016,0.076154,0.105345,0.446007,0.68586,"NS",0.163765
"ENSG00000116957",403.546445,-0.076626,0.108109,0.44609,0.685871,"NS",0.163757
"ENSG00000223797",30.72658,-0.122129,0.246164,0.446078,0.685871,"NS",0.163757
"ENSG00000132394",154.986368,-0.099629,0.148918,0.446417,0.686199,"NS",0.16355
"ENSG00000272054",14.201839,-0.111799,0.281435,0.4464,0.686199,"NS",0.16355
"ENSG00000272211",10.430772,0.083992,0.300047,0.446357,0.686199,"NS",0.16355
"ENSG00000155158",345.39564,-0.091144,0.13045,0.446509,0.686268,"NS",0.163506
"ENSG00000183011",370.557941,0.09043,0.130798,0.446539,0.686268,"NS",0.163506
"ENSG00000228253",2544.033332,0.076681,0.105172,0.44658,0.686274,"NS",0.163503
"ENSG00000198838",18.812879,0.117833,0.270508,0.446622,0.68628,"NS",0.163499
"ENSG00000055208",1650.250206,0.069419,0.096439,0.446722,0.686375,"NS",0.163439
"ENSG00000254783",6.053586,-0.078181,0.303532,0.446945,0.686658,"NS",0.163259
"ENSG00000099991",1622.593753,0.0866,0.12967,0.447171,0.686894,"NS",0.16311
"ENSG00000130822",9.883885,-0.097213,0.294745,0.447175,0.686894,"NS",0.16311
"ENSG00000212123",9.924459,0.100653,0.292727,0.447249,0.686949,"NS",0.163075
"ENSG00000213693",14.796588,-0.112917,0.278788,0.447295,0.686959,"NS",0.163069
"ENSG00000255337",4.818339,0.074405,0.30522,0.447331,0.686959,"NS",0.163069
"ENSG00000244558",8.292862,-0.097208,0.295717,0.44746,0.687071,"NS",0.162999
"ENSG00000272098",40.582657,-0.122031,0.230148,0.44748,0.687071,"NS",0.162999
"ENSG00000117425",41.427856,-0.121289,0.241225,0.447568,0.687136,"NS",0.162958
"ENSG00000175564",10.97341,0.104363,0.290044,0.447598,0.687136,"NS",0.162958
"ENSG00000105856",1551.195208,-0.078598,0.111751,0.447716,0.687257,"NS",0.162881
"ENSG00000004139",84.882331,-0.114329,0.184995,0.447855,0.687412,"NS",0.162783
"ENSG00000008323",7.717804,0.093426,0.298008,0.448205,0.687891,"NS",0.16248
"ENSG00000068097",384.404428,-0.085759,0.123671,0.448271,0.687935,"NS",0.162453
"ENSG00000068137",391.926382,-0.093273,0.136619,0.448413,0.688045,"NS",0.162383
"ENSG00000162385",234.127489,0.093314,0.136694,0.44842,0.688045,"NS",0.162383
"ENSG00000088930",2720.684495,-0.060659,0.084268,0.448481,0.68808,"NS",0.162361
"ENSG00000070756",19186.455591,-0.063384,0.084713,0.448915,0.688487,"NS",0.162104
"ENSG00000167614",6.951594,0.085098,0.301348,0.448975,0.688487,"NS",0.162104
"ENSG00000168614",2207.899079,-0.064297,0.088831,0.448926,0.688487,"NS",0.162104
"ENSG00000175697",6.910197,-0.080434,0.302429,0.448845,0.688487,"NS",0.162104
"ENSG00000237415",27.613627,-0.119293,0.257029,0.448861,0.688487,"NS",0.162104
"ENSG00000243071",221.62501,0.094225,0.141816,0.448965,0.688487,"NS",0.162104
"ENSG00000224713",45.821281,0.121197,0.217477,0.449129,0.688664,"NS",0.161993
"ENSG00000133028",383.851392,0.082136,0.117468,0.449364,0.688832,"NS",0.161887
"ENSG00000139626",14.438192,-0.102832,0.2877,0.449468,0.688832,"NS",0.161887
"ENSG00000172765",515.501012,-0.084439,0.122206,0.449391,0.688832,"NS",0.161887
"ENSG00000196559",7.081227,-0.086493,0.300209,0.449306,0.688832,"NS",0.161887
"ENSG00000252925",4.752365,-0.075621,0.304772,0.449461,0.688832,"NS",0.161887
"ENSG00000269996",270.281878,-0.104731,0.163989,0.449323,0.688832,"NS",0.161887
"ENSG00000103266",439.49037,0.07802,0.110114,0.44954,0.688885,"NS",0.161853
"ENSG00000065154",2921.51511,0.056772,0.076241,0.449618,0.688945,"NS",0.161815
"ENSG00000176124",41.819039,-0.119261,0.247259,0.449756,0.689047,"NS",0.161751
"ENSG00000239903",6.626977,-0.062611,0.305527,0.449761,0.689047,"NS",0.161751
"ENSG00000144451",224.264532,-0.092954,0.141755,0.449805,0.689056,"NS",0.161745
"ENSG00000099917",1820.725662,0.062167,0.085632,0.450003,0.689302,"NS",0.161591
"ENSG00000240466",14.810328,-0.105463,0.285097,0.45008,0.689361,"NS",0.161553
"ENSG00000272077",13.13559,0.104897,0.287242,0.450209,0.6895,"NS",0.161466
"ENSG00000004838",12.807377,-0.102389,0.288667,0.450323,0.689615,"NS",0.161393
"ENSG00000122965",603.000653,0.07242,0.100423,0.450516,0.689817,"NS",0.161266
"ENSG00000229097",25.331313,0.118311,0.26228,0.450531,0.689817,"NS",0.161266
"ENSG00000224376",13.446657,0.108182,0.284313,0.450781,0.690141,"NS",0.161062
"ENSG00000231752",12.32911,-0.09001,0.297701,0.450844,0.690179,"NS",0.161038
"ENSG00000243674",5.500808,-0.081293,0.30321,0.450884,0.690181,"NS",0.161037
"ENSG00000064313",786.630721,0.067673,0.095293,0.451086,0.690315,"NS",0.160953
"ENSG00000121766",351.982966,-0.083066,0.119895,0.45107,0.690315,"NS",0.160953
"ENSG00000141665",7.824548,-0.094443,0.296748,0.451031,0.690315,"NS",0.160953
"ENSG00000132004",66.272469,-0.117358,0.201686,0.451255,0.690398,"NS",0.1609
"ENSG00000181035",232.626973,-0.095542,0.143032,0.451237,0.690398,"NS",0.1609
"ENSG00000260025",38.394225,0.119164,0.25184,0.451195,0.690398,"NS",0.1609
"ENSG00000106819",2101.822224,0.102704,0.165323,0.451368,0.690414,"NS",0.16089
"ENSG00000137720",132.045191,-0.108047,0.171361,0.451381,0.690414,"NS",0.16089
"ENSG00000147669",489.517985,0.074774,0.106244,0.451314,0.690414,"NS",0.16089
"ENSG00000165046",71.06562,0.116226,0.198866,0.451425,0.690424,"NS",0.160884
"ENSG00000229018",61.139123,0.116722,0.198578,0.451536,0.690535,"NS",0.160814
"ENSG00000119509",331.543368,-0.082176,0.118032,0.45162,0.690546,"NS",0.160808
"ENSG00000235092",30.892412,-0.121264,0.240999,0.451606,0.690546,"NS",0.160808
"ENSG00000248309",5.313748,-0.057201,0.306325,0.451752,0.690689,"NS",0.160717
"ENSG00000172785",530.805703,0.075944,0.107689,0.45193,0.690844,"NS",0.16062
"ENSG00000261221",248.47812,-0.089042,0.130682,0.451918,0.690844,"NS",0.16062
"ENSG00000249129",11.934515,-0.103512,0.288341,0.451975,0.690855,"NS",0.160613
"ENSG00000174953",1107.140996,0.067695,0.094546,0.45213,0.690992,"NS",0.160527
"ENSG00000224239",13.319179,-0.105999,0.286715,0.452141,0.690992,"NS",0.160527
"ENSG00000140479",54.955508,0.110345,0.269469,0.452335,0.691124,"NS",0.160444
"ENSG00000164093",8.691588,0.091854,0.298365,0.452318,0.691124,"NS",0.160444
"ENSG00000204632",141.666747,0.09924,0.150948,0.452343,0.691124,"NS",0.160444
"ENSG00000100341",13.002258,-0.091484,0.300055,0.452468,0.691214,"NS",0.160388
"ENSG00000258405",20.835726,-0.110934,0.275526,0.452478,0.691214,"NS",0.160388
"ENSG00000213939",9.70873,0.09312,0.29689,0.452633,0.691392,"NS",0.160276
"ENSG00000168802",259.333163,0.091715,0.135504,0.45277,0.691484,"NS",0.160218
"ENSG00000174227",1057.324976,0.064402,0.089479,0.452751,0.691484,"NS",0.160218
"ENSG00000162746",10.109698,-0.098054,0.292676,0.453069,0.691643,"NS",0.160118
"ENSG00000162814",12.286537,-0.101668,0.288751,0.453083,0.691643,"NS",0.160118
"ENSG00000164715",350.598939,0.086838,0.124679,0.452925,0.691643,"NS",0.160118
"ENSG00000176728",20.664071,-0.113067,0.277443,0.453063,0.691643,"NS",0.160118
"ENSG00000233747",24.879793,0.113701,0.271244,0.453087,0.691643,"NS",0.160118
"ENSG00000254859",9.227245,-0.083579,0.300053,0.453104,0.691643,"NS",0.160118
"ENSG00000213856",13.014842,0.104656,0.286375,0.453245,0.69177,"NS",0.160038
"ENSG00000258559",15.220084,-0.111218,0.278153,0.453264,0.69177,"NS",0.160038
"ENSG00000125870",581.25625,0.074193,0.104995,0.453356,0.691852,"NS",0.159987
"ENSG00000099910",489.63074,-0.076369,0.109885,0.453558,0.691872,"NS",0.159974
"ENSG00000100211",239.888005,-0.09812,0.150777,0.453715,0.691872,"NS",0.159974
"ENSG00000100426",290.838817,0.085293,0.12471,0.453685,0.691872,"NS",0.159974
"ENSG00000107949",437.18788,0.078228,0.111829,0.453709,0.691872,"NS",0.159974
"ENSG00000166128",2548.367859,0.074484,0.105207,0.453661,0.691872,"NS",0.159974
"ENSG00000172687",59.269371,-0.118294,0.200195,0.453597,0.691872,"NS",0.159974
"ENSG00000224743",13.687403,0.08622,0.296506,0.453693,0.691872,"NS",0.159974
"ENSG00000249245",14.25217,-0.107321,0.282781,0.453499,0.691872,"NS",0.159974
"ENSG00000250317",411.272096,-0.083246,0.120871,0.453528,0.691872,"NS",0.159974
"ENSG00000101695",5.745276,-0.080755,0.302887,0.454028,0.692081,"NS",0.159843
"ENSG00000153187",5771.641997,0.057446,0.079117,0.453901,0.692081,"NS",0.159843
"ENSG00000162981",5.241386,0.069208,0.30489,0.454027,0.692081,"NS",0.159843
"ENSG00000178381",176.088641,0.093204,0.139841,0.454044,0.692081,"NS",0.159843
"ENSG00000179532",227.09165,-0.088759,0.133921,0.454027,0.692081,"NS",0.159843
"ENSG00000248587",73.950577,0.116062,0.199239,0.454248,0.692333,"NS",0.159685
"ENSG00000171471",285.844892,0.082459,0.120781,0.454405,0.692514,"NS",0.159571
"ENSG00000232372",13.894582,-0.108747,0.281957,0.454459,0.692539,"NS",0.159556
"ENSG00000184047",62.976994,-0.115946,0.20162,0.454597,0.69269,"NS",0.159461
"ENSG00000103121",116.980839,0.109055,0.176843,0.45464,0.692696,"NS",0.159457
"ENSG00000135314",48.900643,-0.118086,0.217103,0.45472,0.692701,"NS",0.159454
"ENSG00000271590",16.046775,-0.101647,0.287019,0.454682,0.692701,"NS",0.159454
"ENSG00000186312",131.022774,0.100969,0.155683,0.454805,0.692773,"NS",0.159409
"ENSG00000106537",17.738413,-0.113218,0.273013,0.454952,0.692881,"NS",0.159341
"ENSG00000163684",307.656919,-0.088049,0.13059,0.454953,0.692881,"NS",0.159341
"ENSG00000010295",1202.573515,-0.066784,0.094242,0.454995,0.692887,"NS",0.159338
"ENSG00000144381",2360.451124,-0.062257,0.086801,0.455106,0.692997,"NS",0.159269
"ENSG00000156500",64.701118,-0.116442,0.205999,0.455166,0.693031,"NS",0.159248
"ENSG00000059378",243.897998,0.093348,0.140419,0.455279,0.693085,"NS",0.159214
"ENSG00000180822",138.975055,0.102296,0.158654,0.455254,0.693085,"NS",0.159214
"ENSG00000082212",461.171231,-0.077506,0.111697,0.45543,0.693257,"NS",0.159106
"ENSG00000154710",39.59302,0.120042,0.237717,0.45549,0.693289,"NS",0.159086
"ENSG00000159479",385.598238,0.07663,0.108611,0.455605,0.693393,"NS",0.15902
"ENSG00000254206",188.726996,0.099011,0.152439,0.455635,0.693393,"NS",0.15902
"ENSG00000185591",2014.901738,-0.061288,0.08585,0.455701,0.693435,"NS",0.158994
"ENSG00000121749",1016.002734,0.075172,0.107215,0.45586,0.69355,"NS",0.158922
"ENSG00000164136",131.426536,0.095854,0.155651,0.455892,0.69355,"NS",0.158922
"ENSG00000186322",142.731348,-0.100223,0.155498,0.455835,0.69355,"NS",0.158922
"ENSG00000136854",1316.6334,-0.073303,0.104525,0.455976,0.693619,"NS",0.158879
"ENSG00000120833",89.802032,-0.109438,0.179251,0.456068,0.6937,"NS",0.158828
"ENSG00000106133",158.087311,-0.102643,0.163344,0.456215,0.693807,"NS",0.158761
"ENSG00000146243",122.989494,-0.100315,0.155592,0.456188,0.693807,"NS",0.158761
"ENSG00000158604",1255.694958,0.065658,0.092125,0.456265,0.693824,"NS",0.158751
"ENSG00000176973",43.211093,0.120455,0.219127,0.456362,0.693913,"NS",0.158695
"ENSG00000234975",2258.984592,0.074823,0.107738,0.456418,0.693939,"NS",0.158678
"ENSG00000229152",75.485659,-0.113123,0.191144,0.456485,0.693983,"NS",0.158651
"ENSG00000090534",19.106947,-0.109849,0.275663,0.456841,0.694467,"NS",0.158349
"ENSG00000244026",77.009106,-0.116846,0.218,0.456944,0.694564,"NS",0.158288
"ENSG00000259792",6.775091,0.077745,0.302154,0.457009,0.694604,"NS",0.158263
"ENSG00000174938",579.24176,0.073698,0.105394,0.45723,0.694882,"NS",0.158089
"ENSG00000169925",697.887015,0.068347,0.095884,0.457525,0.695235,"NS",0.157868
"ENSG00000233995",5.877433,0.076415,0.302958,0.457578,0.695235,"NS",0.157868
"ENSG00000236349",72.350211,-0.111471,0.186738,0.457574,0.695235,"NS",0.157868
"ENSG00000118200",1637.021462,0.067679,0.095135,0.457729,0.695307,"NS",0.157824
"ENSG00000246777",4.723541,0.069994,0.30495,0.457677,0.695307,"NS",0.157824
"ENSG00000259480",243.881785,0.09187,0.137322,0.457741,0.695307,"NS",0.157824
"ENSG00000148498",914.907243,-0.076285,0.110235,0.458156,0.695827,"NS",0.157499
"ENSG00000196417",159.371376,0.096766,0.148889,0.45816,0.695827,"NS",0.157499
"ENSG00000107521",1931.593014,0.060111,0.085479,0.458339,0.695855,"NS",0.157481
"ENSG00000115561",1692.89435,-0.067733,0.096656,0.458373,0.695855,"NS",0.157481
